row_index,name,hometown,school,team,error,note,url
151,,"Long Beach, Calif.",Long Beach State,,missing_or_bad_name,,
152,,"Eger, Hungary",Long Beach State,,missing_or_bad_name,,
153,,"Sydney, Australia",Long Beach State,,missing_or_bad_name,,
154,,"Hagor, Israel",Long Beach State,,missing_or_bad_name,,
155,,"Montreal, Quebec",Long Beach State,,missing_or_bad_name,,
156,,"Sao Paulo, Brazil",Long Beach State,,missing_or_bad_name,,
157,,"Budapest, Hungary",Long Beach State,,missing_or_bad_name,,
158,,"Elk Grove, Calif.",Long Beach State,,missing_or_bad_name,,
159,,"Thessaloniki, Greece",Long Beach State,,missing_or_bad_name,,
160,,"Encino, Calif.",Long Beach State,,missing_or_bad_name,,
161,,"Belgrade, Serbia",Long Beach State,,missing_or_bad_name,,
162,,"Budapest, Hungary",Long Beach State,,missing_or_bad_name,,
163,,"Barcelona, Spain",Long Beach State,,missing_or_bad_name,,
164,,"Windermere, Fla.",Long Beach State,,missing_or_bad_name,,
165,,"Barcelona, Spain",Long Beach State,,missing_or_bad_name,,
166,,"Auckland, New Zealand",Long Beach State,,missing_or_bad_name,,
167,,"San Jose, Calif.",Long Beach State,,missing_or_bad_name,,
168,,"Naperville, Ill.",Long Beach State,,missing_or_bad_name,,
169,,"Barcelona, Spain",Long Beach State,,missing_or_bad_name,,
170,,"San Clemente, Calif.",Long Beach State,,missing_or_bad_name,,
171,,"Yorba Linda, Calif.",Long Beach State,,missing_or_bad_name,,
172,,"Yorba Linda, Calif.",Long Beach State,,missing_or_bad_name,,
173,,"Barcelona, Spain",Long Beach State,,missing_or_bad_name,,
174,,"Long Beach, Calif.",Long Beach State,,missing_or_bad_name,,
175,,"Eger, Hungary",Long Beach State,,missing_or_bad_name,,
176,,"Sydney, Australia",Long Beach State,,missing_or_bad_name,,
177,,"Hagor, Israel",Long Beach State,,missing_or_bad_name,,
178,,"Montreal, Quebec",Long Beach State,,missing_or_bad_name,,
179,,"Sao Paulo, Brazil",Long Beach State,,missing_or_bad_name,,
180,,"Budapest, Hungary",Long Beach State,,missing_or_bad_name,,
181,,"Elk Grove, Calif.",Long Beach State,,missing_or_bad_name,,
182,,"Thessaloniki, Greece",Long Beach State,,missing_or_bad_name,,
183,,"Encino, Calif.",Long Beach State,,missing_or_bad_name,,
184,,"Belgrade, Serbia",Long Beach State,,missing_or_bad_name,,
185,,"Budapest, Hungary",Long Beach State,,missing_or_bad_name,,
186,,"Barcelona, Spain",Long Beach State,,missing_or_bad_name,,
187,,"Windermere, Fla.",Long Beach State,,missing_or_bad_name,,
188,,"Barcelona, Spain",Long Beach State,,missing_or_bad_name,,
189,,"Auckland, New Zealand",Long Beach State,,missing_or_bad_name,,
190,1 Alex Hegeman,"San Jose, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Alex+Hegeman%22+%22San+Jose%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
191,1A Winston Loh,"Fullerton, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22A+Winston+Loh%22+%22Fullerton%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
192,2 Landon Akerstrom,"Costa Mesa, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Landon+Akerstrom%22+%22Costa+Mesa%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
193,3 Eamon Hennessey,"Newport Beach, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Eamon+Hennessey%22+%22Newport+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
194,4 Ante Buzov,"Split, Croatia",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Ante+Buzov%22+%22Split%2C+Croatia%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
195,5 Finn Bugelli,"La Jolla, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Finn+Bugelli%22+%22La+Jolla%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
196,6 Felipe Ferreira,"Rio de Janeiro, Brazil",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Felipe+Ferreira%22+%22Rio+de+Janeiro%2C+Brazil%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
197,7 Lucas Romaguera,"Rio de Janeiro, Brazil",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Lucas+Romaguera%22+%22Rio+de+Janeiro%2C+Brazil%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
198,8 Mark Laurlund,"Alamo, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Mark+Laurlund%22+%22Alamo%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
199,9 Jaime Bhattacharyya,"Honolulu, Hawai‘i",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jaime+Bhattacharyya%22+%22Honolulu%2C+Hawai%E2%80%98i%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
200,10 Reef Lippa,"Thousand Oaks, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Reef+Lippa%22+%22Thousand+Oaks%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
201,11 Luca Rago,"Moraga, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Luca+Rago%22+%22Moraga%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
202,12 Bennett Axline,"Rancho Bernardo, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Bennett+Axline%22+%22Rancho+Bernardo%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
203,13 Brendon Fezzey,"Riverside, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Brendon+Fezzey%22+%22Riverside%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
204,14 Nolan Roberts,"Redondo Beach, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Nolan+Roberts%22+%22Redondo+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
205,15 Grant Kurtz,"Orinda, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Grant+Kurtz%22+%22Orinda%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
206,16 Cole Harman,"Santee, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Cole+Harman%22+%22Santee%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
207,17 Christian Hammonds,"Fountain Valley, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Christian+Hammonds%22+%22Fountain+Valley%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
208,18 Lachlan Rossi,"San Jose, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Lachlan+Rossi%22+%22San+Jose%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
209,19 Liam Amburgey,"Los Gatos, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Liam+Amburgey%22+%22Los+Gatos%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
210,20 Dusan Djordjevic,"Huntington Beach, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Dusan+Djordjevic%22+%22Huntington+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
211,21 Jackson Boettner,"San Jose, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jackson+Boettner%22+%22San+Jose%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
212,22 Kyson Becker,"Newport Beach, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Kyson+Becker%22+%22Newport+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
213,23 Razvan Alistar,"West Sacamento, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Razvan+Alistar%22+%22West+Sacamento%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
214,24 Mason Presley,"Dana Point, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Mason+Presley%22+%22Dana+Point%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
215,25 Davidka Skov,"Concord, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Davidka+Skov%22+%22Concord%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
216,RS Caleb Harrison,"San Diego, Calif.",UC San Diego,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22RS+Caleb+Harrison%22+%22San+Diego%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
217,,"Hódmezovásárhely, Hungary",Princeton,,missing_or_bad_name,,
218,,"Cape Town, Western Cape",Princeton,,missing_or_bad_name,,
219,,"Menlo Park, Calif.",Princeton,,missing_or_bad_name,,
220,,"Newport Beach, Calif.",Princeton,,missing_or_bad_name,,
221,,"Studio City, Calif.",Princeton,,missing_or_bad_name,,
222,,"Rijeka, Croatia",Princeton,,missing_or_bad_name,,
223,,"Newport Beach, Calif.",Princeton,,missing_or_bad_name,,
224,,"Johannesburg, South Africa",Princeton,,missing_or_bad_name,,
225,,"Budapest, Hungary",Princeton,,missing_or_bad_name,,
226,,"Huntington Beach, Calif.",Princeton,,missing_or_bad_name,,
227,,"Madrid, Spain",Princeton,,missing_or_bad_name,,
228,,"Greenwich, Conn.",Princeton,,missing_or_bad_name,,
229,,"Atherton, Calif.",Princeton,,missing_or_bad_name,,
230,,"Birmingham, England",Princeton,,missing_or_bad_name,,
231,,"Glendale, Calif.",Princeton,,missing_or_bad_name,,
232,,"Portland, Ore.",Princeton,,missing_or_bad_name,,
233,,"Dallas, Texas",Princeton,,missing_or_bad_name,,
234,,"Corona Del Mar, Calif.",Princeton,,missing_or_bad_name,,
235,,"Pasadena, Calif.",Princeton,,missing_or_bad_name,,
236,,"Greenwich, Conn.",Princeton,,missing_or_bad_name,,
237,,"Tustin, Calif.",Princeton,,missing_or_bad_name,,
238,,"Laguna Beach, Calif.",Princeton,,missing_or_bad_name,,
239,,"Hódmezovásárhely, Hungary",Princeton,,missing_or_bad_name,,
240,,"Cape Town, Western Cape",Princeton,,missing_or_bad_name,,
241,,"Menlo Park, Calif.",Princeton,,missing_or_bad_name,,
242,,"Newport Beach, Calif.",Princeton,,missing_or_bad_name,,
243,,"Studio City, Calif.",Princeton,,missing_or_bad_name,,
244,,"Rijeka, Croatia",Princeton,,missing_or_bad_name,,
245,,"Newport Beach, Calif.",Princeton,,missing_or_bad_name,,
246,,"Johannesburg, South Africa",Princeton,,missing_or_bad_name,,
247,,"Budapest, Hungary",Princeton,,missing_or_bad_name,,
248,,"Huntington Beach, Calif.",Princeton,,missing_or_bad_name,,
249,,"Madrid, Spain",Princeton,,missing_or_bad_name,,
250,,"Greenwich, Conn.",Princeton,,missing_or_bad_name,,
251,,"Atherton, Calif.",Princeton,,missing_or_bad_name,,
252,,"Birmingham, England",Princeton,,missing_or_bad_name,,
253,,"Glendale, Calif.",Princeton,,missing_or_bad_name,,
254,,"Portland, Ore.",Princeton,,missing_or_bad_name,,
255,,"Dallas, Texas",Princeton,,missing_or_bad_name,,
256,,"Corona Del Mar, Calif.",Princeton,,missing_or_bad_name,,
257,,"Pasadena, Calif.",Princeton,,missing_or_bad_name,,
258,,"Greenwich, Conn.",Princeton,,missing_or_bad_name,,
259,,"Tustin, Calif.",Princeton,,missing_or_bad_name,,
260,,"Laguna Beach, Calif.",Princeton,,missing_or_bad_name,,
261,1 Zach Cwiertnia,"Villa Park, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Zach+Cwiertnia%22+%22Villa+Park%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
262,1 Jaxon Leach,"San Diego, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jaxon+Leach%22+%22San+Diego%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
263,1 Max Smirnov,"Petah Tikva, Israel",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Max+Smirnov%22+%22Petah+Tikva%2C+Israel%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
264,2 Jon Carcarey,"Santa Maria, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jon+Carcarey%22+%22Santa+Maria%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
265,3 Sandor Gal,"Budapest, Hungary",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Sandor+Gal%22+%22Budapest%2C+Hungary%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
266,4 Conor Brough,"Dana Point, Calif.",Pepperdine,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Conor+Brough%22+%22Dana+Point%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
